,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
46577,11195394,43732,NIFTY2461321700CE,NIFTY,0.0,2024-06-13,21700.0,0.05,25,CE,NFO-OPT,NFO
46569,11203330,43763,NIFTY2461321900CE,NIFTY,0.0,2024-06-13,21900.0,0.05,25,CE,NFO-OPT,NFO
46570,11205122,43770,NIFTY2461321900PE,NIFTY,0.0,2024-06-13,21900.0,0.05,25,PE,NFO-OPT,NFO
46571,11198466,43744,NIFTY2461321850CE,NIFTY,0.0,2024-06-13,21850.0,0.05,25,CE,NFO-OPT,NFO
46572,11201538,43756,NIFTY2461321850PE,NIFTY,0.0,2024-06-13,21850.0,0.05,25,PE,NFO-OPT,NFO
46573,11196674,43737,NIFTY2461321800CE,NIFTY,0.0,2024-06-13,21800.0,0.05,25,CE,NFO-OPT,NFO
46574,11196930,43738,NIFTY2461321800PE,NIFTY,0.0,2024-06-13,21800.0,0.05,25,PE,NFO-OPT,NFO
46575,11196162,43735,NIFTY2461321750CE,NIFTY,0.0,2024-06-13,21750.0,0.05,25,CE,NFO-OPT,NFO
46576,11196418,43736,NIFTY2461321750PE,NIFTY,0.0,2024-06-13,21750.0,0.05,25,PE,NFO-OPT,NFO
46578,11195650,43733,NIFTY2461321700PE,NIFTY,0.0,2024-06-13,21700.0,0.05,25,PE,NFO-OPT,NFO
46588,11182850,43683,NIFTY2461321450PE,NIFTY,0.0,2024-06-13,21450.0,0.05,25,PE,NFO-OPT,NFO
46580,11195138,43731,NIFTY2461321650PE,NIFTY,0.0,2024-06-13,21650.0,0.05,25,PE,NFO-OPT,NFO
46581,11185922,43695,NIFTY2461321600CE,NIFTY,0.0,2024-06-13,21600.0,0.05,25,CE,NFO-OPT,NFO
46582,11194626,43729,NIFTY2461321600PE,NIFTY,0.0,2024-06-13,21600.0,0.05,25,PE,NFO-OPT,NFO
46583,11185410,43693,NIFTY2461321550CE,NIFTY,0.0,2024-06-13,21550.0,0.05,25,CE,NFO-OPT,NFO
46584,11185666,43694,NIFTY2461321550PE,NIFTY,0.0,2024-06-13,21550.0,0.05,25,PE,NFO-OPT,NFO
46585,11183106,43684,NIFTY2461321500CE,NIFTY,0.0,2024-06-13,21500.0,0.05,25,CE,NFO-OPT,NFO
46586,11185154,43692,NIFTY2461321500PE,NIFTY,0.0,2024-06-13,21500.0,0.05,25,PE,NFO-OPT,NFO
46587,11181314,43677,NIFTY2461321450CE,NIFTY,0.0,2024-06-13,21450.0,0.05,25,CE,NFO-OPT,NFO
46568,11210498,43791,NIFTY2461321950PE,NIFTY,0.0,2024-06-13,21950.0,0.05,25,PE,NFO-OPT,NFO
46579,11194882,43730,NIFTY2461321650CE,NIFTY,0.0,2024-06-13,21650.0,0.05,25,CE,NFO-OPT,NFO
46567,11205378,43771,NIFTY2461321950CE,NIFTY,0.0,2024-06-13,21950.0,0.05,25,CE,NFO-OPT,NFO
46544,11258882,43980,NIFTY2461323300CE,NIFTY,0.0,2024-06-13,23300.0,0.05,25,CE,NFO-OPT,NFO
46565,11210754,43792,NIFTY2461322000CE,NIFTY,0.0,2024-06-13,22000.0,0.05,25,CE,NFO-OPT,NFO
46589,11180802,43675,NIFTY2461321400CE,NIFTY,0.0,2024-06-13,21400.0,0.05,25,CE,NFO-OPT,NFO
46545,11259138,43981,NIFTY2461323300PE,NIFTY,0.0,2024-06-13,23300.0,0.05,25,PE,NFO-OPT,NFO
46546,11258370,43978,NIFTY2461323250CE,NIFTY,0.0,2024-06-13,23250.0,0.05,25,CE,NFO-OPT,NFO
46547,11258626,43979,NIFTY2461323250PE,NIFTY,0.0,2024-06-13,23250.0,0.05,25,PE,NFO-OPT,NFO
46548,11257602,43975,NIFTY2461323200CE,NIFTY,0.0,2024-06-13,23200.0,0.05,25,CE,NFO-OPT,NFO
46549,11257858,43976,NIFTY2461323200PE,NIFTY,0.0,2024-06-13,23200.0,0.05,25,PE,NFO-OPT,NFO
46550,11256578,43971,NIFTY2461323150CE,NIFTY,0.0,2024-06-13,23150.0,0.05,25,CE,NFO-OPT,NFO
46551,11256834,43972,NIFTY2461323150PE,NIFTY,0.0,2024-06-13,23150.0,0.05,25,PE,NFO-OPT,NFO
46552,11254786,43964,NIFTY2461323100CE,NIFTY,0.0,2024-06-13,23100.0,0.05,25,CE,NFO-OPT,NFO
46553,11255042,43965,NIFTY2461323100PE,NIFTY,0.0,2024-06-13,23100.0,0.05,25,PE,NFO-OPT,NFO
46554,11253250,43958,NIFTY2461323050CE,NIFTY,0.0,2024-06-13,23050.0,0.05,25,CE,NFO-OPT,NFO
46555,11254530,43963,NIFTY2461323050PE,NIFTY,0.0,2024-06-13,23050.0,0.05,25,PE,NFO-OPT,NFO
46556,11252738,43956,NIFTY2461323000CE,NIFTY,0.0,2024-06-13,23000.0,0.05,25,CE,NFO-OPT,NFO
46557,11252994,43957,NIFTY2461323000PE,NIFTY,0.0,2024-06-13,23000.0,0.05,25,PE,NFO-OPT,NFO
46558,11248642,43940,NIFTY2461322950CE,NIFTY,0.0,2024-06-13,22950.0,0.05,25,CE,NFO-OPT,NFO
46559,11225346,43849,NIFTY2461322150CE,NIFTY,0.0,2024-06-13,22150.0,0.05,25,CE,NFO-OPT,NFO
46560,11225602,43850,NIFTY2461322150PE,NIFTY,0.0,2024-06-13,22150.0,0.05,25,PE,NFO-OPT,NFO
46561,11212290,43798,NIFTY2461322100CE,NIFTY,0.0,2024-06-13,22100.0,0.05,25,CE,NFO-OPT,NFO
46562,11224322,43845,NIFTY2461322100PE,NIFTY,0.0,2024-06-13,22100.0,0.05,25,PE,NFO-OPT,NFO
46563,11211266,43794,NIFTY2461322050CE,NIFTY,0.0,2024-06-13,22050.0,0.05,25,CE,NFO-OPT,NFO
46564,11212034,43797,NIFTY2461322050PE,NIFTY,0.0,2024-06-13,22050.0,0.05,25,PE,NFO-OPT,NFO
46566,11211010,43793,NIFTY2461322000PE,NIFTY,0.0,2024-06-13,22000.0,0.05,25,PE,NFO-OPT,NFO
46590,11181058,43676,NIFTY2461321400PE,NIFTY,0.0,2024-06-13,21400.0,0.05,25,PE,NFO-OPT,NFO
46638,11150082,43555,NIFTY2461320200PE,NIFTY,0.0,2024-06-13,20200.0,0.05,25,PE,NFO-OPT,NFO
46592,11180546,43674,NIFTY2461321350PE,NIFTY,0.0,2024-06-13,21350.0,0.05,25,PE,NFO-OPT,NFO
46618,11160578,43596,NIFTY2461320700PE,NIFTY,0.0,2024-06-13,20700.0,0.05,25,PE,NFO-OPT,NFO
46619,11159810,43593,NIFTY2461320650CE,NIFTY,0.0,2024-06-13,20650.0,0.05,25,CE,NFO-OPT,NFO
46620,11160066,43594,NIFTY2461320650PE,NIFTY,0.0,2024-06-13,20650.0,0.05,25,PE,NFO-OPT,NFO
46621,11158786,43589,NIFTY2461320600CE,NIFTY,0.0,2024-06-13,20600.0,0.05,25,CE,NFO-OPT,NFO
46622,11159042,43590,NIFTY2461320600PE,NIFTY,0.0,2024-06-13,20600.0,0.05,25,PE,NFO-OPT,NFO
46623,11157250,43583,NIFTY2461320550CE,NIFTY,0.0,2024-06-13,20550.0,0.05,25,CE,NFO-OPT,NFO
46624,11157506,43584,NIFTY2461320550PE,NIFTY,0.0,2024-06-13,20550.0,0.05,25,PE,NFO-OPT,NFO
46625,11156738,43581,NIFTY2461320500CE,NIFTY,0.0,2024-06-13,20500.0,0.05,25,CE,NFO-OPT,NFO
46626,11156994,43582,NIFTY2461320500PE,NIFTY,0.0,2024-06-13,20500.0,0.05,25,PE,NFO-OPT,NFO
46627,11155970,43578,NIFTY2461320450CE,NIFTY,0.0,2024-06-13,20450.0,0.05,25,CE,NFO-OPT,NFO
46628,11156482,43580,NIFTY2461320450PE,NIFTY,0.0,2024-06-13,20450.0,0.05,25,PE,NFO-OPT,NFO
46629,11155202,43575,NIFTY2461320400CE,NIFTY,0.0,2024-06-13,20400.0,0.05,25,CE,NFO-OPT,NFO
46630,11155458,43576,NIFTY2461320400PE,NIFTY,0.0,2024-06-13,20400.0,0.05,25,PE,NFO-OPT,NFO
46631,11152898,43566,NIFTY2461320350CE,NIFTY,0.0,2024-06-13,20350.0,0.05,25,CE,NFO-OPT,NFO
46632,11154946,43574,NIFTY2461320350PE,NIFTY,0.0,2024-06-13,20350.0,0.05,25,PE,NFO-OPT,NFO
46633,11151362,43560,NIFTY2461320300CE,NIFTY,0.0,2024-06-13,20300.0,0.05,25,CE,NFO-OPT,NFO
46634,11151874,43562,NIFTY2461320300PE,NIFTY,0.0,2024-06-13,20300.0,0.05,25,PE,NFO-OPT,NFO
46635,11150338,43556,NIFTY2461320250CE,NIFTY,0.0,2024-06-13,20250.0,0.05,25,CE,NFO-OPT,NFO
46636,11151106,43559,NIFTY2461320250PE,NIFTY,0.0,2024-06-13,20250.0,0.05,25,PE,NFO-OPT,NFO
46637,11149826,43554,NIFTY2461320200CE,NIFTY,0.0,2024-06-13,20200.0,0.05,25,CE,NFO-OPT,NFO
46543,11260930,43988,NIFTY2461323350PE,NIFTY,0.0,2024-06-13,23350.0,0.05,25,PE,NFO-OPT,NFO
46617,11160322,43595,NIFTY2461320700CE,NIFTY,0.0,2024-06-13,20700.0,0.05,25,CE,NFO-OPT,NFO
46591,11179778,43671,NIFTY2461321350CE,NIFTY,0.0,2024-06-13,21350.0,0.05,25,CE,NFO-OPT,NFO
46616,11162114,43602,NIFTY2461320750PE,NIFTY,0.0,2024-06-13,20750.0,0.05,25,PE,NFO-OPT,NFO
46614,11163138,43606,NIFTY2461320800PE,NIFTY,0.0,2024-06-13,20800.0,0.05,25,PE,NFO-OPT,NFO
46593,11178498,43666,NIFTY2461321300CE,NIFTY,0.0,2024-06-13,21300.0,0.05,25,CE,NFO-OPT,NFO
46594,11178754,43667,NIFTY2461321300PE,NIFTY,0.0,2024-06-13,21300.0,0.05,25,PE,NFO-OPT,NFO
46595,11177730,43663,NIFTY2461321250CE,NIFTY,0.0,2024-06-13,21250.0,0.05,25,CE,NFO-OPT,NFO
46596,11178242,43665,NIFTY2461321250PE,NIFTY,0.0,2024-06-13,21250.0,0.05,25,PE,NFO-OPT,NFO
46597,11175426,43654,NIFTY2461321200CE,NIFTY,0.0,2024-06-13,21200.0,0.05,25,CE,NFO-OPT,NFO
46598,11177218,43661,NIFTY2461321200PE,NIFTY,0.0,2024-06-13,21200.0,0.05,25,PE,NFO-OPT,NFO
46599,11173890,43648,NIFTY2461321150CE,NIFTY,0.0,2024-06-13,21150.0,0.05,25,CE,NFO-OPT,NFO
46600,11174402,43650,NIFTY2461321150PE,NIFTY,0.0,2024-06-13,21150.0,0.05,25,PE,NFO-OPT,NFO
46601,11172354,43642,NIFTY2461321100CE,NIFTY,0.0,2024-06-13,21100.0,0.05,25,CE,NFO-OPT,NFO
46602,11173122,43645,NIFTY2461321100PE,NIFTY,0.0,2024-06-13,21100.0,0.05,25,PE,NFO-OPT,NFO
46603,11171330,43638,NIFTY2461321050CE,NIFTY,0.0,2024-06-13,21050.0,0.05,25,CE,NFO-OPT,NFO
46604,11171586,43639,NIFTY2461321050PE,NIFTY,0.0,2024-06-13,21050.0,0.05,25,PE,NFO-OPT,NFO
46605,11170562,43635,NIFTY2461321000CE,NIFTY,0.0,2024-06-13,21000.0,0.05,25,CE,NFO-OPT,NFO
46606,11171074,43637,NIFTY2461321000PE,NIFTY,0.0,2024-06-13,21000.0,0.05,25,PE,NFO-OPT,NFO
46607,11168258,43626,NIFTY2461320950CE,NIFTY,0.0,2024-06-13,20950.0,0.05,25,CE,NFO-OPT,NFO
46608,11170050,43633,NIFTY2461320950PE,NIFTY,0.0,2024-06-13,20950.0,0.05,25,PE,NFO-OPT,NFO
46609,11167234,43622,NIFTY2461320900CE,NIFTY,0.0,2024-06-13,20900.0,0.05,25,CE,NFO-OPT,NFO
46610,11167490,43623,NIFTY2461320900PE,NIFTY,0.0,2024-06-13,20900.0,0.05,25,PE,NFO-OPT,NFO
46611,11164418,43611,NIFTY2461320850CE,NIFTY,0.0,2024-06-13,20850.0,0.05,25,CE,NFO-OPT,NFO
46612,11165442,43615,NIFTY2461320850PE,NIFTY,0.0,2024-06-13,20850.0,0.05,25,PE,NFO-OPT,NFO
46613,11162370,43603,NIFTY2461320800CE,NIFTY,0.0,2024-06-13,20800.0,0.05,25,CE,NFO-OPT,NFO
46615,11161858,43601,NIFTY2461320750CE,NIFTY,0.0,2024-06-13,20750.0,0.05,25,CE,NFO-OPT,NFO
46542,11260674,43987,NIFTY2461323350CE,NIFTY,0.0,2024-06-13,23350.0,0.05,25,CE,NFO-OPT,NFO
46488,11298050,44133,NIFTY2461324700CE,NIFTY,0.0,2024-06-13,24700.0,0.05,25,CE,NFO-OPT,NFO
46540,11261186,43989,NIFTY2461323400CE,NIFTY,0.0,2024-06-13,23400.0,0.05,25,CE,NFO-OPT,NFO
46470,11245058,43926,NIFTY2461322850PE,NIFTY,0.0,2024-06-13,22850.0,0.05,25,PE,NFO-OPT,NFO
46471,11225858,43851,NIFTY2461322200CE,NIFTY,0.0,2024-06-13,22200.0,0.05,25,CE,NFO-OPT,NFO
46472,11226114,43852,NIFTY2461322200PE,NIFTY,0.0,2024-06-13,22200.0,0.05,25,PE,NFO-OPT,NFO
46473,11245314,43927,NIFTY2461322900CE,NIFTY,0.0,2024-06-13,22900.0,0.05,25,CE,NFO-OPT,NFO
46474,11246082,43930,NIFTY2461322900PE,NIFTY,0.0,2024-06-13,22900.0,0.05,25,PE,NFO-OPT,NFO
46475,11248898,43941,NIFTY2461322950PE,NIFTY,0.0,2024-06-13,22950.0,0.05,25,PE,NFO-OPT,NFO
46476,11316994,44207,NIFTY2461325000CE,NIFTY,0.0,2024-06-13,25000.0,0.05,25,CE,NFO-OPT,NFO
46477,11317250,44208,NIFTY2461325000PE,NIFTY,0.0,2024-06-13,25000.0,0.05,25,PE,NFO-OPT,NFO
46478,11314946,44199,NIFTY2461324950CE,NIFTY,0.0,2024-06-13,24950.0,0.05,25,CE,NFO-OPT,NFO
46469,11244802,43925,NIFTY2461322850CE,NIFTY,0.0,2024-06-13,22850.0,0.05,25,CE,NFO-OPT,NFO
46479,11315202,44200,NIFTY2461324950PE,NIFTY,0.0,2024-06-13,24950.0,0.05,25,PE,NFO-OPT,NFO
46481,11314434,44197,NIFTY2461324900PE,NIFTY,0.0,2024-06-13,24900.0,0.05,25,PE,NFO-OPT,NFO
46482,11308290,44173,NIFTY2461324850CE,NIFTY,0.0,2024-06-13,24850.0,0.05,25,CE,NFO-OPT,NFO
46483,11308802,44175,NIFTY2461324850PE,NIFTY,0.0,2024-06-13,24850.0,0.05,25,PE,NFO-OPT,NFO
46484,11306754,44167,NIFTY2461324800CE,NIFTY,0.0,2024-06-13,24800.0,0.05,25,CE,NFO-OPT,NFO
46485,11307522,44170,NIFTY2461324800PE,NIFTY,0.0,2024-06-13,24800.0,0.05,25,PE,NFO-OPT,NFO
46486,11306242,44165,NIFTY2461324750CE,NIFTY,0.0,2024-06-13,24750.0,0.05,25,CE,NFO-OPT,NFO
46487,11306498,44166,NIFTY2461324750PE,NIFTY,0.0,2024-06-13,24750.0,0.05,25,PE,NFO-OPT,NFO
46489,11298306,44134,NIFTY2461324700PE,NIFTY,0.0,2024-06-13,24700.0,0.05,25,PE,NFO-OPT,NFO
46490,11297282,44130,NIFTY2461324650CE,NIFTY,0.0,2024-06-13,24650.0,0.05,25,CE,NFO-OPT,NFO
46480,11314178,44196,NIFTY2461324900CE,NIFTY,0.0,2024-06-13,24900.0,0.05,25,CE,NFO-OPT,NFO
46468,11229698,43866,NIFTY2461322250PE,NIFTY,0.0,2024-06-13,22250.0,0.05,25,PE,NFO-OPT,NFO
46467,11226370,43853,NIFTY2461322250CE,NIFTY,0.0,2024-06-13,22250.0,0.05,25,CE,NFO-OPT,NFO
46466,11243266,43919,NIFTY2461322800PE,NIFTY,0.0,2024-06-13,22800.0,0.05,25,PE,NFO-OPT,NFO
46445,11235842,43890,NIFTY2461322550CE,NIFTY,0.0,2024-06-13,22550.0,0.05,25,CE,NFO-OPT,NFO
46446,11236354,43892,NIFTY2461322550PE,NIFTY,0.0,2024-06-13,22550.0,0.05,25,PE,NFO-OPT,NFO
46447,11235330,43888,NIFTY2461322500CE,NIFTY,0.0,2024-06-13,22500.0,0.05,25,CE,NFO-OPT,NFO
46448,11235586,43889,NIFTY2461322500PE,NIFTY,0.0,2024-06-13,22500.0,0.05,25,PE,NFO-OPT,NFO
46541,11262210,43993,NIFTY2461323400PE,NIFTY,0.0,2024-06-13,23400.0,0.05,25,PE,NFO-OPT,NFO
46450,11236866,43894,NIFTY2461322600PE,NIFTY,0.0,2024-06-13,22600.0,0.05,25,PE,NFO-OPT,NFO
46451,11234818,43886,NIFTY2461322450CE,NIFTY,0.0,2024-06-13,22450.0,0.05,25,CE,NFO-OPT,NFO
46452,11235074,43887,NIFTY2461322450PE,NIFTY,0.0,2024-06-13,22450.0,0.05,25,PE,NFO-OPT,NFO
46453,11237122,43895,NIFTY2461322650CE,NIFTY,0.0,2024-06-13,22650.0,0.05,25,CE,NFO-OPT,NFO
46454,11237378,43896,NIFTY2461322650PE,NIFTY,0.0,2024-06-13,22650.0,0.05,25,PE,NFO-OPT,NFO
46455,11234050,43883,NIFTY2461322400CE,NIFTY,0.0,2024-06-13,22400.0,0.05,25,CE,NFO-OPT,NFO
46456,11234562,43885,NIFTY2461322400PE,NIFTY,0.0,2024-06-13,22400.0,0.05,25,PE,NFO-OPT,NFO
46457,11237634,43897,NIFTY2461322700CE,NIFTY,0.0,2024-06-13,22700.0,0.05,25,CE,NFO-OPT,NFO
46458,11237890,43898,NIFTY2461322700PE,NIFTY,0.0,2024-06-13,22700.0,0.05,25,PE,NFO-OPT,NFO
46459,11230466,43869,NIFTY2461322350CE,NIFTY,0.0,2024-06-13,22350.0,0.05,25,CE,NFO-OPT,NFO
46460,11230722,43870,NIFTY2461322350PE,NIFTY,0.0,2024-06-13,22350.0,0.05,25,PE,NFO-OPT,NFO
46461,11238146,43899,NIFTY2461322750CE,NIFTY,0.0,2024-06-13,22750.0,0.05,25,CE,NFO-OPT,NFO
46462,11242498,43916,NIFTY2461322750PE,NIFTY,0.0,2024-06-13,22750.0,0.05,25,PE,NFO-OPT,NFO
46463,11229954,43867,NIFTY2461322300CE,NIFTY,0.0,2024-06-13,22300.0,0.05,25,CE,NFO-OPT,NFO
46464,11230210,43868,NIFTY2461322300PE,NIFTY,0.0,2024-06-13,22300.0,0.05,25,PE,NFO-OPT,NFO
46465,11242754,43917,NIFTY2461322800CE,NIFTY,0.0,2024-06-13,22800.0,0.05,25,CE,NFO-OPT,NFO
46491,11297794,44132,NIFTY2461324650PE,NIFTY,0.0,2024-06-13,24650.0,0.05,25,PE,NFO-OPT,NFO
46492,11296770,44128,NIFTY2461324600CE,NIFTY,0.0,2024-06-13,24600.0,0.05,25,CE,NFO-OPT,NFO
46449,11236610,43893,NIFTY2461322600CE,NIFTY,0.0,2024-06-13,22600.0,0.05,25,CE,NFO-OPT,NFO
46494,11296258,44126,NIFTY2461324550CE,NIFTY,0.0,2024-06-13,24550.0,0.05,25,CE,NFO-OPT,NFO
46519,11273474,44037,NIFTY2461323950PE,NIFTY,0.0,2024-06-13,23950.0,0.05,25,PE,NFO-OPT,NFO
46520,11272706,44034,NIFTY2461323900CE,NIFTY,0.0,2024-06-13,23900.0,0.05,25,CE,NFO-OPT,NFO
46521,11272962,44035,NIFTY2461323900PE,NIFTY,0.0,2024-06-13,23900.0,0.05,25,PE,NFO-OPT,NFO
46522,11272194,44032,NIFTY2461323850CE,NIFTY,0.0,2024-06-13,23850.0,0.05,25,CE,NFO-OPT,NFO
46523,11272450,44033,NIFTY2461323850PE,NIFTY,0.0,2024-06-13,23850.0,0.05,25,PE,NFO-OPT,NFO
46524,11271170,44028,NIFTY2461323800CE,NIFTY,0.0,2024-06-13,23800.0,0.05,25,CE,NFO-OPT,NFO
46525,11271426,44029,NIFTY2461323800PE,NIFTY,0.0,2024-06-13,23800.0,0.05,25,PE,NFO-OPT,NFO
46526,11270658,44026,NIFTY2461323750CE,NIFTY,0.0,2024-06-13,23750.0,0.05,25,CE,NFO-OPT,NFO
46527,11270914,44027,NIFTY2461323750PE,NIFTY,0.0,2024-06-13,23750.0,0.05,25,PE,NFO-OPT,NFO
46528,11269122,44020,NIFTY2461323700CE,NIFTY,0.0,2024-06-13,23700.0,0.05,25,CE,NFO-OPT,NFO
46529,11270402,44025,NIFTY2461323700PE,NIFTY,0.0,2024-06-13,23700.0,0.05,25,PE,NFO-OPT,NFO
46530,11267586,44014,NIFTY2461323650CE,NIFTY,0.0,2024-06-13,23650.0,0.05,25,CE,NFO-OPT,NFO
46531,11268866,44019,NIFTY2461323650PE,NIFTY,0.0,2024-06-13,23650.0,0.05,25,PE,NFO-OPT,NFO
46532,11265794,44007,NIFTY2461323600CE,NIFTY,0.0,2024-06-13,23600.0,0.05,25,CE,NFO-OPT,NFO
46533,11267330,44013,NIFTY2461323600PE,NIFTY,0.0,2024-06-13,23600.0,0.05,25,PE,NFO-OPT,NFO
46534,11264002,44000,NIFTY2461323550CE,NIFTY,0.0,2024-06-13,23550.0,0.05,25,CE,NFO-OPT,NFO
46535,11264258,44001,NIFTY2461323550PE,NIFTY,0.0,2024-06-13,23550.0,0.05,25,PE,NFO-OPT,NFO
46536,11262978,43996,NIFTY2461323500CE,NIFTY,0.0,2024-06-13,23500.0,0.05,25,CE,NFO-OPT,NFO
46538,11262466,43994,NIFTY2461323450CE,NIFTY,0.0,2024-06-13,23450.0,0.05,25,CE,NFO-OPT,NFO
46539,11262722,43995,NIFTY2461323450PE,NIFTY,0.0,2024-06-13,23450.0,0.05,25,PE,NFO-OPT,NFO
46493,11297026,44129,NIFTY2461324600PE,NIFTY,0.0,2024-06-13,24600.0,0.05,25,PE,NFO-OPT,NFO
46518,11273218,44036,NIFTY2461323950CE,NIFTY,0.0,2024-06-13,23950.0,0.05,25,CE,NFO-OPT,NFO
46517,11275522,44045,NIFTY2461324000PE,NIFTY,0.0,2024-06-13,24000.0,0.05,25,PE,NFO-OPT,NFO
46537,11263490,43998,NIFTY2461323500PE,NIFTY,0.0,2024-06-13,23500.0,0.05,25,PE,NFO-OPT,NFO
46515,11276034,44047,NIFTY2461324050PE,NIFTY,0.0,2024-06-13,24050.0,0.05,25,PE,NFO-OPT,NFO
46516,11273730,44038,NIFTY2461324000CE,NIFTY,0.0,2024-06-13,24000.0,0.05,25,CE,NFO-OPT,NFO
46496,11295490,44123,NIFTY2461324500CE,NIFTY,0.0,2024-06-13,24500.0,0.05,25,CE,NFO-OPT,NFO
46497,11295746,44124,NIFTY2461324500PE,NIFTY,0.0,2024-06-13,24500.0,0.05,25,PE,NFO-OPT,NFO
46498,11294978,44121,NIFTY2461324450CE,NIFTY,0.0,2024-06-13,24450.0,0.05,25,CE,NFO-OPT,NFO
46499,11295234,44122,NIFTY2461324450PE,NIFTY,0.0,2024-06-13,24450.0,0.05,25,PE,NFO-OPT,NFO
46500,11290370,44103,NIFTY2461324400CE,NIFTY,0.0,2024-06-13,24400.0,0.05,25,CE,NFO-OPT,NFO
46501,11290882,44105,NIFTY2461324400PE,NIFTY,0.0,2024-06-13,24400.0,0.05,25,PE,NFO-OPT,NFO
46502,11289602,44100,NIFTY2461324350CE,NIFTY,0.0,2024-06-13,24350.0,0.05,25,CE,NFO-OPT,NFO
46503,11290114,44102,NIFTY2461324350PE,NIFTY,0.0,2024-06-13,24350.0,0.05,25,PE,NFO-OPT,NFO
46504,11285762,44085,NIFTY2461324300CE,NIFTY,0.0,2024-06-13,24300.0,0.05,25,CE,NFO-OPT,NFO
46495,11296514,44127,NIFTY2461324550PE,NIFTY,0.0,2024-06-13,24550.0,0.05,25,PE,NFO-OPT,NFO
46506,11281154,44067,NIFTY2461324250CE,NIFTY,0.0,2024-06-13,24250.0,0.05,25,CE,NFO-OPT,NFO
46507,11281410,44068,NIFTY2461324250PE,NIFTY,0.0,2024-06-13,24250.0,0.05,25,PE,NFO-OPT,NFO
46508,11279618,44061,NIFTY2461324200CE,NIFTY,0.0,2024-06-13,24200.0,0.05,25,CE,NFO-OPT,NFO
46509,11280386,44064,NIFTY2461324200PE,NIFTY,0.0,2024-06-13,24200.0,0.05,25,PE,NFO-OPT,NFO
46510,11279106,44059,NIFTY2461324150CE,NIFTY,0.0,2024-06-13,24150.0,0.05,25,CE,NFO-OPT,NFO
46511,11279362,44060,NIFTY2461324150PE,NIFTY,0.0,2024-06-13,24150.0,0.05,25,PE,NFO-OPT,NFO
46512,11277570,44053,NIFTY2461324100CE,NIFTY,0.0,2024-06-13,24100.0,0.05,25,CE,NFO-OPT,NFO
46514,11275778,44046,NIFTY2461324050CE,NIFTY,0.0,2024-06-13,24050.0,0.05,25,CE,NFO-OPT,NFO
46513,11277826,44054,NIFTY2461324100PE,NIFTY,0.0,2024-06-13,24100.0,0.05,25,PE,NFO-OPT,NFO
46505,11286018,44086,NIFTY2461324300PE,NIFTY,0.0,2024-06-13,24300.0,0.05,25,PE,NFO-OPT,NFO
